id,name,nvar,ncon,nequ,status,objective,elapsed_time,iter,dual_feas,primal_feas,neval_obj,neval_grad,neval_cons,neval_cons_lin,neval_cons_nln,neval_jcon,neval_jgrad,neval_jac,neval_jac_lin,neval_jac_nln,neval_jprod,neval_jprod_lin,neval_jprod_nln,neval_jtprod,neval_jtprod_lin,neval_jtprod_nln,neval_hess,neval_hprod,neval_jhess,neval_jhprod,neval_residual,neval_jac_residual,neval_jprod_residual,neval_jtprod_residual,neval_hess_residual,neval_jhess_residual,neval_hprod_residual,extrainfo,avgβmax
210,nondia,1000,0,0,first_order,0.0007609050901879327,0.005000114440917969,8,16.729214939701848,0.0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.2560221081644459
211,nondquar,1000,0,0,first_order,0.11463207806899642,1.4019999504089355,55,0.38315979460915384,0.0,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.863716586722455
224,penalty2,1000,0,0,small_step,1.4463988819127914e83,0.14299988746643066,54,4.9355176929193075e38,0.0,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NaN
225,penalty3,1000,0,0,first_order,3.5508248228145745e6,4.088000059127808,260,5853.503846881297,0.0,261,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8588623340424205
231,powellsg,1000,0,0,first_order,0.18144353806094182,0.0820000171661377,103,0.6357424299482675,0.0,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8416385197838606
232,power,1000,0,0,first_order,4.316641413664439e6,0.03699994087219238,76,3.459459901279281e6,0.0,77,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8059400707907611
233,quartc,1000,0,0,first_order,1.1932523399983146e9,0.13499999046325684,78,4.617851801448512e6,0.0,79,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8049994563099876
236,sbrybnd,1000,0,0,max_time,2771.4413880782445,60.037999868392944,1564,2164.6827917441306,0.0,1565,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.888128610856868
237,schmvett,1000,0,0,first_order,-2993.9999953765355,0.24300003051757812,80,0.006153106892893768,0.0,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8546550415740601
238,scosine,1000,0,0,max_time,100.99879247839938,60.00099992752075,46544,1591.3233612642634,0.0,46545,37133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.860554829197019
239,sinquad,1000,0,0,max_time,0.11030487463688245,60.044999837875366,1563,0.01422011676413903,0.0,1564,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.863236482633066
240,sparsine,1000,0,0,first_order,3.061295992696201,18.602999925613403,178,26.170197450392454,0.0,179,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8896253483672514
241,sparsqur,1000,0,0,first_order,0.9440850371107472,6.567000150680542,64,3.912697590761849,0.0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7800728373214268
242,spmsrtls,1000,0,0,first_order,5.953201005869712e-7,0.5710000991821289,131,0.002963761461199945,0.0,132,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8501193043324421
243,srosenbr,1000,0,0,first_order,0.2672707563233056,0.18400001525878906,468,0.48679917436250125,0.0,469,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8582677221706727
252,tointgss,1000,0,0,first_order,9.970141507115162,1.4230000972747803,38,0.014786464628038386,0.0,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.6635563349351571
253,tquartic,1000,0,0,max_time,0.07171867366321946,60.00099992752075,118978,0.03735168497043166,0.0,118979,93251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8643208936375145
258,tridia,1000,0,0,first_order,0.4087753084295901,0.16700005531311035,278,3.4161596064758344,0.0,279,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8900497382225621
259,vardim,1000,0,0,first_order,5.5393978089347624e16,0.042999982833862305,64,2.6388935091827216e17,0.0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7786461615092187
260,woods,1000,0,0,first_order,1969.6741880391676,0.05000019073486328,91,24.266142831598838,0.0,92,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.815536582254601
